,Thickness_ft,Bulk Density_gg per cc,Resistivity_ohmsm,Effective Porosity_Fraction,Clay Volume_ Fraction,Water Saturation_Fraction,TOC_Fraction
53,132.2694336,2.41895136,3.85565544,0.0561324,0.24578080000000002,0.43362239999999996,0.04598146499999999
54,141.38557120000002,2.43325056,4.829484400000001,0.0648048,0.20281920000000003,0.3216576,0.057214860000000006
55,132.1628664,2.4250060799999997,4.97795376,0.08085959999999999,0.2377952,0.2934136,0.056732595
56,162.05369840000003,2.39077728,3.60454848,0.0938064,0.1698224,0.4067944,0.05637522
57,133.2016848,2.43715584,3.8497628,0.0605808,0.2295968,0.37338000000000005,0.057319755
58,139.18848880000002,2.43125856,5.33967096,0.05766,0.2857536,0.4339752,0.051344775
59,120.0615112,2.41769568,3.69856552,0.0643512,0.23631760000000002,0.399028,0.056955225
60,139.84343280000002,2.44278336,4.34439096,0.046665599999999995,0.2887224,0.48082880000000006,0.043249424999999994
61,100.91953760000001,2.42850528,3.6160914400000004,0.0652656,0.20011920000000002,0.3851952,0.054971414999999996
62,213.52849120000002,2.3918217599999996,2.4560536,0.0869832,0.29158080000000003,0.45774960000000003,0.05627148
63,106.3105592,2.42434272,4.64635704,0.0582504,0.2809336,0.38399200000000006,0.05282307
64,350.0680176,2.43962976,2.30872928,0.0568356,0.3975224,0.570528,0.044056005
65,151.8324832,2.3987184,2.29819512,0.0798348,0.2669152,0.3758944,0.056265134999999994
66,143.1015872,2.432712,5.791670560000001,0.08001119999999999,0.2296688,0.29642240000000003,0.059469600000000004
67,354.9860592,2.4667103999999997,2.0361068,0.037778400000000004,0.17084560000000001,0.5779728000000001,0.034806210000000004
68,203.29466560000003,2.45992608,3.13018784,0.031824,0.2973432,0.5284664,0.05673933
69,171.53172640000003,2.42242176,2.9111898400000005,0.058734,0.28881280000000004,0.5033304000000001,0.056261519999999995
70,163.32299840000002,2.40379872,3.47817496,0.0700512,0.29980080000000003,0.45223040000000003,0.05509668
71,154.00758080000003,2.43594528,2.99275496,0.0411804,0.302368,0.5067136,0.050983875000000005
72,211.0892336,2.3868604799999997,2.45600056,0.0953196,0.2466776,0.48236160000000006,0.057517605
73,224.2728272,2.41274688,2.80390032,0.059753999999999995,0.33012320000000006,0.5167496,0.05106231
74,166.58905040000002,2.4224927999999997,2.9608228,0.057497999999999994,0.3035256,0.5171928,0.052532655000000004
75,176.1389528,2.40839424,2.57346336,0.0729768,0.22499120000000003,0.44251120000000005,0.05421747
76,169.78378880000002,2.41835136,3.103152,0.05794679999999999,0.3230384,0.5218712,0.05255949
77,145.449304,2.43171648,3.2160752,0.056648399999999995,0.34048080000000003,0.44503519999999996,0.054507585
78,174.57876000000002,2.4139958399999997,3.14215824,0.061783199999999996,0.3263168,0.4961664,0.054044985
79,164.7509032,2.428488,3.5713631200000004,0.051528,0.32881760000000004,0.5232640000000001,0.05506272
80,55.105352800000006,2.43308736,6.3673771200000004,0.0542964,0.34057760000000004,0.3174616,0.050359455000000004
81,55.105352800000006,2.43308736,6.3673771200000004,0.0542964,0.34057760000000004,0.3174616,0.050359455000000004
82,77.086072,2.46793344,15.970624800000001,0.0189216,0.28548480000000004,0.683304,0.038564175
83,225.26076640000002,2.4088176,2.61786096,0.0681768,0.263272,0.5022752,0.057513195
84,50.218752800000004,2.4720595199999997,5.72607464,0.0632232,0.3217728,0.311556,0.033063209999999996
85,65.0038512,2.43586176,7.583162080000001,0.051156,0.3305296,0.3618632,0.054859245
86,143.5472776,2.4293183999999997,5.32447448,0.0660948,0.21096720000000002,0.2987184,0.05598984
87,209.2572752,2.38631232,2.41480096,0.096054,0.260896,0.47558,0.057221669999999995
88,348.69624,2.44066176,4.93747592,0.0513888,0.23848560000000002,0.5687584,0.051220815
89,175.82185040000002,2.39550432,2.5613920800000005,0.073164,0.2400912,0.4061856,0.053466360000000004
90,127.49824240000001,2.4165168,3.42594928,0.07577519999999999,0.24714800000000003,0.3645336,0.058215674999999995
91,57.79821200000001,2.48032608,7.355494640000001,0.042606,0.394968,0.4163272,0.04382968499999999
92,57.79821200000001,2.48032608,7.355494640000001,0.042606,0.394968,0.4163272,0.04382968499999999
93,106.3105592,2.42434272,4.64635704,0.0582504,0.2809336,0.38399200000000006,0.05282307
94,228.436328,2.41461408,3.23110216,0.061975199999999994,0.24290240000000002,0.4910976,0.05794302
95,179.0519896,2.4103008,3.12546832,0.0273336,0.19641200000000003,0.6214736000000001,0.051597525
96,116.69199200000001,2.434152,3.3571865599999997,0.04623119999999999,0.272936,0.4783968,0.051590910000000004
97,145.449304,2.43171648,3.2160752,0.056648399999999995,0.34048080000000003,0.44503519999999996,0.054507585
98,142.13508320000003,2.43679392,3.8865684000000003,0.0529464,0.30269840000000003,0.4891296,0.052102785000000006
99,118.8348632,2.39962848,4.0158924,0.08796839999999999,0.26053600000000005,0.32909600000000006,0.056310735
100,160.5464968,2.39777088,3.9145132000000005,0.0673812,0.20177679999999998,0.3485576,0.054663015
101,123.59314,2.4095308799999997,4.08232656,0.0781044,0.24928,0.37197040000000003,0.05104158
102,127.49824240000001,2.4165168,3.42594928,0.07577519999999999,0.24714800000000003,0.3645336,0.058215674999999995
103,94.684436,2.4461472,3.36907688,0.054582,0.2637336,0.452736,0.05604918
104,76.0902408,2.42562144,3.40597816,0.0252612,0.25433520000000004,0.3095352,0.056030505
105,408.15417520000005,2.4991401599999996,1.76797192,0.021566399999999996,0.3362896,0.6227912,0.0363195
106,177.68772,2.4061814399999997,3.05134544,0.07148639999999999,0.24748640000000002,0.4376280000000001,0.0552984
107,223.75939920000002,2.41495776,3.4842496,0.0630708,0.240108,0.47148480000000004,0.058447515
108,237.18420400000002,2.41339968,2.38876144,0.08235359999999999,0.20462400000000003,0.5108056000000001,0.05373566999999999
109,129.8199584,2.42210016,4.86907304,0.078636,0.24228960000000002,0.30334400000000006,0.055235715
110,129.3112912,2.41759008,4.810866320000001,0.076152,0.2496784,0.3152552,0.053854755000000004
111,146.3647584,2.4278592,3.67508648,0.0645564,0.2822288,0.4436768,0.041558925000000004
112,148.0774656,2.42353152,3.97190872,0.062982,0.2998464,0.42218,0.05598828
113,146.67657440000002,2.4534422399999998,4.3105951199999994,0.0442296,0.305692,0.5106064,0.037638525
114,146.67657440000002,2.4534422399999998,4.3105951199999994,0.0442296,0.305692,0.5106064,0.037638525
115,140.2411624,2.42049408,3.79488616,0.0375012,0.25646399999999997,0.4492528,0.04731999
116,121.51977520000001,2.43285024,3.3005492,0.049677599999999995,0.2778464,0.4681056,0.052752015
117,139.287036,2.42501184,4.44206464,0.0625644,0.209636,0.3156568,0.056099550000000005
118,160.5464968,2.39777088,3.9145132000000005,0.0673812,0.20177679999999998,0.3485576,0.054663015
119,125.133728,2.41727232,4.7579844,0.073764,0.2462744,0.3321096,0.052891829999999994
120,118.6394896,2.41692192,3.7399200800000005,0.0624372,0.23462960000000002,0.40274400000000005,0.05673984
121,131.50490720000002,2.39667552,3.30237648,0.07606199999999999,0.2909584,0.3443208,0.055305614999999995
122,127.38227520000001,2.4450239999999996,3.86348248,0.0511224,0.251088,0.48482320000000007,0.04547662500000001
123,167.58803680000003,2.41904064,3.34800128,0.056115599999999995,0.332064,0.5238248,0.052566375
124,202.30159920000003,2.46761952,3.74534576,0.0214068,0.3034776,0.6547936000000001,0.052225215
125,132.6225584,2.4242534399999998,4.26190856,0.05861999999999999,0.22613840000000002,0.31258720000000007,0.054617624999999996
126,238.23064,2.4234144,2.5118267199999997,0.053717999999999995,0.340492,0.5526992000000001,0.05032095
127,139.4581784,2.43802656,3.43322304,0.0535596,0.33513440000000005,0.46458640000000007,0.053372685
128,163.8047488,2.4310291200000003,3.2129021600000005,0.033713999999999994,0.29643440000000004,0.5481368,0.05113161
129,148.97443840000003,2.3894544,2.9626594400000004,0.0868992,0.2480232,0.38052480000000005,0.05608497
130,132.195288,2.42531712,4.986010640000001,0.081498,0.23697040000000003,0.29282400000000003,0.05707782
131,132.195288,2.42531712,4.986010640000001,0.081498,0.23697040000000003,0.29282400000000003,0.05707782
132,122.4280392,2.4055372800000003,3.70283576,0.0816756,0.2562264,0.3489688,0.057766095
133,124.51997040000002,2.40716256,4.476259840000001,0.0678744,0.26552560000000003,0.3801608,0.047385735000000005
134,124.51997040000002,2.40716256,4.476259840000001,0.0678744,0.26552560000000003,0.3801608,0.047385735000000005
135,92.79675280000001,2.4764592000000003,2.74181856,0.0409392,0.2674264,0.6001128,0.057803805
136,196.91794400000003,2.4066288,2.7788124,0.07117799999999999,0.272892,0.4326152000000001,0.057188055
137,69.29481200000001,2.43847296,6.16986552,0.046194,0.33718880000000007,0.35427200000000003,0.05142492
138,156.5109008,2.4325209599999997,3.07434816,0.037696799999999996,0.298772,0.5291032000000001,0.051372135000000006
139,224.60495600000002,2.4062361599999997,3.3972796,0.0717648,0.23112480000000002,0.4450448,0.058363395000000005
140,109.25596960000001,2.4322281599999998,3.5597057600000004,0.0483828,0.2133384,0.4281872,0.051735165
141,61.0997984,2.4355555200000003,6.373954080000001,0.049103999999999995,0.33800880000000005,0.3269472,0.0496827
142,104.814148,2.4536016,3.77644488,0.051566400000000005,0.2602,0.501004,0.057884519999999995
143,152.7115848,2.38948992,3.10379472,0.0877764,0.23294800000000004,0.38851600000000003,0.056184525
144,191.7539184,2.40399648,2.14981,0.0408996,0.2062232,0.6042704,0.051594795
145,195.25542000000002,2.42272032,3.05325384,0.0906048,0.2414888,0.48556160000000004,0.055826475
146,144.4209232,2.43125664,4.876976,0.0744924,0.22629280000000002,0.2930048,0.05852971500000001
147,131.4095336,2.4190367999999998,3.83250088,0.0516204,0.2952616,0.44098879999999996,0.05507428500000001
